     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      3072,         3,         0,   0.878,pymatching-correlated,bb744af68fda44142af07cbe5a2c9da6ee75743e8c1493b26d37336f89af963d,"{""basis"":""x"",""d"":9,""p"":0.004,""rounds"":9}",
      6144,        21,         0,    1.12,pymatching,4e405887ea3578b2eae7f24690a14f5dd9ef3411df5a426ca7be3a2cb0a94dd0,"{""basis"":""x"",""d"":9,""p"":0.004,""rounds"":9}",
         1,         0,         0,    3.14,bp_osd,2d73ea91da0935aeafe2d7ca60ec6f0e9077dde8f43e8ace1585847c2d1cd948,"{""basis"":""x"",""d"":9,""p"":0.002,""rounds"":9}",
     48128,        16,         0,    1.50,pymatching,211037a20246bab0b185c4313d215d4231816cf7c92981f811223783cbc23684,"{""basis"":""x"",""d"":7,""p"":0.002,""rounds"":7}",
         8,         0,         0,   0.819,bp_osd,eadd520de7a8aab6cc9278546305b2159b96f6aa8193b0f38bcac88a86353a49,"{""basis"":""x"",""d"":5,""p"":0.004,""rounds"":5}",
         1,         0,         0,   0.662,belief_find,d51b11287f46a3bcc136577b149fb14f59784df0ca4f66e423e8124e96cab3be,"{""basis"":""x"",""d"":7,""p"":0.002,""rounds"":7}",
      2048,        26,         0,    1.13,belief_find,68b106f4784274ace44e0db862ccd504ac407090e64b5336e359c480e5b3a524,"{""basis"":""x"",""d"":3,""p"":0.004,""rounds"":3}",
        64,         1,         0,   0.950,bp_osd,1da0e12676298acb068722f0806e2392354cf9f83bb925f4e526b6dbabd44b9f,"{""basis"":""x"",""d"":5,""p"":0.002,""rounds"":5}",
         1,         0,         0,   0.363,belief_find,432e4d770c6e9af5107117e1ccb8684ea1a2983791287285e3b636426f1207bb,"{""basis"":""x"",""d"":5,""p"":0.006,""rounds"":5}",
      1024,         9,         0,   0.383,pymatching-correlated,db00916d803f8f9f723e8553f13c92a1343ab109599a512bba7b47f8e115763e,"{""basis"":""x"",""d"":7,""p"":0.006,""rounds"":7}",
         8,         0,         0,   0.335,bp_osd,0f5fedb62b0fbb8bb5c9aa8da74b33824185b181e70d16c2f975dbf66876e279,"{""basis"":""x"",""d"":5,""p"":0.006,""rounds"":5}",
        16,         0,         0,   0.752,belief_find,fb346a467f737aabcb9aba63dd7faf2005530c4b22c77f1d00dacd3a7873437a,"{""basis"":""x"",""d"":5,""p"":0.002,""rounds"":5}",
        16,         0,         0,   0.733,belief_find,0fb7771dbd9887db4b6fc218263bbd2e3969225adaa47ea7567eb9e8ad439bb6,"{""basis"":""x"",""d"":5,""p"":0.004,""rounds"":5}",
      9216,         0,         0,    1.29,pymatching-correlated,8cb7d484f825de4c869aa5721e37ea761242e75cdf343284f92f182763d73a30,"{""basis"":""x"",""d"":9,""p"":0.002,""rounds"":9}",
      3072,        68,         0,   0.421,pymatching,bc3cab582442cffaf570068465f622d1212788c5d9db1e65561475ff5d8e59ff,"{""basis"":""x"",""d"":7,""p"":0.006,""rounds"":7}",
      1024,        16,         0,   0.082,pymatching-correlated,db00916d803f8f9f723e8553f13c92a1343ab109599a512bba7b47f8e115763e,"{""basis"":""x"",""d"":7,""p"":0.006,""rounds"":7}",
      2048,        70,         0,    1.11,bp_osd,d8b7d14d2cfc9a6d87edd95334d53709b848a6170ecc5955fb9828e3db89a9f3,"{""basis"":""x"",""d"":3,""p"":0.006,""rounds"":3}",
      1024,        30,         0,   0.170,pymatching,bc3cab582442cffaf570068465f622d1212788c5d9db1e65561475ff5d8e59ff,"{""basis"":""x"",""d"":7,""p"":0.006,""rounds"":7}",
      1024,        14,         0,   0.211,pymatching-correlated,db00916d803f8f9f723e8553f13c92a1343ab109599a512bba7b47f8e115763e,"{""basis"":""x"",""d"":7,""p"":0.006,""rounds"":7}",
     25600,         2,         0,    1.61,pymatching-correlated,8d31a5af7e47a29552746161a7872447a9c481206e8d6cc8a2df594c77d0c0d3,"{""basis"":""x"",""d"":7,""p"":0.002,""rounds"":7}",
         1,         0,         0,    2.73,bp_osd,b6dad9c90c8f2c730e10c773f02ee37f8b522e8eacb860a5f6088f55ef19c415,"{""basis"":""x"",""d"":9,""p"":0.004,""rounds"":9}",
         1,         0,         0,    2.89,belief_find,61b66453647c0a31f60a3d02c40fbc31e29d23b7241dcb9c131c924dd2125464,"{""basis"":""x"",""d"":9,""p"":0.004,""rounds"":9}",
     30720,         1,         0,    1.59,pymatching,4411aa2b75799e06e98b76225c85f1c6356ae13a44e920c8fd1f1399c8b75f6e,"{""basis"":""x"",""d"":9,""p"":0.002,""rounds"":9}",
      2048,        54,         0,    1.42,belief_find,78819ae3963f810a3418031936d3935349ec02afd13e0b9cdb465507492c7288,"{""basis"":""x"",""d"":3,""p"":0.006,""rounds"":3}",
      1024,        11,         0,   0.146,pymatching-correlated,db00916d803f8f9f723e8553f13c92a1343ab109599a512bba7b47f8e115763e,"{""basis"":""x"",""d"":7,""p"":0.006,""rounds"":7}",
         8,         0,         0,   0.440,bp_osd,0f5fedb62b0fbb8bb5c9aa8da74b33824185b181e70d16c2f975dbf66876e279,"{""basis"":""x"",""d"":5,""p"":0.006,""rounds"":5}",
         1,         0,         0,    1.25,bp_osd,0e39c1138d6c1114c36527bb081603ff7322700376901eea078c7a4c266aacb7,"{""basis"":""x"",""d"":7,""p"":0.002,""rounds"":7}",
         1,         0,         0,    1.46,belief_find,08c351f14149e77f75508015fc09a988b4c3c6d7829ffc9c3b4f3f80f7e42ed9,"{""basis"":""x"",""d"":7,""p"":0.004,""rounds"":7}",
         4,         0,         0,   0.610,bp_osd,eadd520de7a8aab6cc9278546305b2159b96f6aa8193b0f38bcac88a86353a49,"{""basis"":""x"",""d"":5,""p"":0.004,""rounds"":5}",
         1,         0,         0,   0.582,belief_find,432e4d770c6e9af5107117e1ccb8684ea1a2983791287285e3b636426f1207bb,"{""basis"":""x"",""d"":5,""p"":0.006,""rounds"":5}",
      1024,        15,         0,   0.177,pymatching-correlated,db00916d803f8f9f723e8553f13c92a1343ab109599a512bba7b47f8e115763e,"{""basis"":""x"",""d"":7,""p"":0.006,""rounds"":7}",
         1,         0,         0,    1.30,bp_osd,bea659dce592d9e7dac18f52c515962b5cbd335311a89f928680c06a69db9fa0,"{""basis"":""x"",""d"":7,""p"":0.004,""rounds"":7}",
        16,         0,         0,   0.833,belief_find,0fb7771dbd9887db4b6fc218263bbd2e3969225adaa47ea7567eb9e8ad439bb6,"{""basis"":""x"",""d"":5,""p"":0.004,""rounds"":5}",
      3072,         5,         0,    1.17,pymatching-correlated,bb744af68fda44142af07cbe5a2c9da6ee75743e8c1493b26d37336f89af963d,"{""basis"":""x"",""d"":9,""p"":0.004,""rounds"":9}",
      1024,        13,         0,   0.239,pymatching-correlated,db00916d803f8f9f723e8553f13c92a1343ab109599a512bba7b47f8e115763e,"{""basis"":""x"",""d"":7,""p"":0.006,""rounds"":7}",
         1,         0,         0,   0.900,bp_osd,bde4c648d79cf1e3365396e7e32b8cc1e1780aa5479672ca740622ea9617b293,"{""basis"":""x"",""d"":7,""p"":0.006,""rounds"":7}",
      3072,         8,         0,    1.44,bp_osd,ed968c388b1c4e1b1aa25213fc01cb94dd7f8cfb1bc5a7bbfe65dc3f985d549c,"{""basis"":""x"",""d"":3,""p"":0.002,""rounds"":3}",
        16,         0,         0,   0.919,belief_find,fb346a467f737aabcb9aba63dd7faf2005530c4b22c77f1d00dacd3a7873437a,"{""basis"":""x"",""d"":5,""p"":0.002,""rounds"":5}",
         8,         0,         0,   0.513,bp_osd,0f5fedb62b0fbb8bb5c9aa8da74b33824185b181e70d16c2f975dbf66876e279,"{""basis"":""x"",""d"":5,""p"":0.006,""rounds"":5}",
     13312,        39,         0,    1.57,pymatching-correlated,1539299af7a66d73d3ade7580cc0ccde40d86fd949af58973753d32dbb8103d2,"{""basis"":""x"",""d"":7,""p"":0.004,""rounds"":7}",
         1,         0,         0,   0.474,belief_find,432e4d770c6e9af5107117e1ccb8684ea1a2983791287285e3b636426f1207bb,"{""basis"":""x"",""d"":5,""p"":0.006,""rounds"":5}",
      3072,        37,         0,    1.56,bp_osd,90398baf398ad97eea4123916adefc62b5d77cf2ad7d080c13d43cd709fc2415,"{""basis"":""x"",""d"":3,""p"":0.004,""rounds"":3}",
      3072,         6,         0,    1.53,belief_find,b0ba6ff4e7d908c841df926c53593f09702fba5264c2230f8355fb9e8a320248,"{""basis"":""x"",""d"":3,""p"":0.002,""rounds"":3}",
      2048,        22,         0,   0.498,pymatching-correlated,db00916d803f8f9f723e8553f13c92a1343ab109599a512bba7b47f8e115763e,"{""basis"":""x"",""d"":7,""p"":0.006,""rounds"":7}",
      3072,        46,         0,    1.39,belief_find,68b106f4784274ace44e0db862ccd504ac407090e64b5336e359c480e5b3a524,"{""basis"":""x"",""d"":3,""p"":0.004,""rounds"":3}",
         1,         0,         0,    1.46,belief_find,d51b11287f46a3bcc136577b149fb14f59784df0ca4f66e423e8124e96cab3be,"{""basis"":""x"",""d"":7,""p"":0.002,""rounds"":7}",
         8,         0,         0,   0.891,bp_osd,eadd520de7a8aab6cc9278546305b2159b96f6aa8193b0f38bcac88a86353a49,"{""basis"":""x"",""d"":5,""p"":0.004,""rounds"":5}",
         1,         0,         0,    2.33,belief_find,50286a7a2e3fbed7ea5bbc9c7df22764c3c206917c449a465f94fc1372fb5214,"{""basis"":""x"",""d"":9,""p"":0.002,""rounds"":9}",
         1,         0,         0,   0.967,belief_find,08c351f14149e77f75508015fc09a988b4c3c6d7829ffc9c3b4f3f80f7e42ed9,"{""basis"":""x"",""d"":7,""p"":0.004,""rounds"":7}",
     12288,        30,         0,    1.69,pymatching,4e405887ea3578b2eae7f24690a14f5dd9ef3411df5a426ca7be3a2cb0a94dd0,"{""basis"":""x"",""d"":9,""p"":0.004,""rounds"":9}",
        96,         0,         0,    1.52,bp_osd,1da0e12676298acb068722f0806e2392354cf9f83bb925f4e526b6dbabd44b9f,"{""basis"":""x"",""d"":5,""p"":0.002,""rounds"":5}",
      2048,        60,         0,    1.30,bp_osd,d8b7d14d2cfc9a6d87edd95334d53709b848a6170ecc5955fb9828e3db89a9f3,"{""basis"":""x"",""d"":3,""p"":0.006,""rounds"":3}",
         1,         0,         0,   0.650,bp_osd,bde4c648d79cf1e3365396e7e32b8cc1e1780aa5479672ca740622ea9617b293,"{""basis"":""x"",""d"":7,""p"":0.006,""rounds"":7}",
         1,         0,         0,   0.530,belief_find,432e4d770c6e9af5107117e1ccb8684ea1a2983791287285e3b636426f1207bb,"{""basis"":""x"",""d"":5,""p"":0.006,""rounds"":5}",
         1,         0,         0,    1.22,bp_osd,0e39c1138d6c1114c36527bb081603ff7322700376901eea078c7a4c266aacb7,"{""basis"":""x"",""d"":7,""p"":0.002,""rounds"":7}",
     12288,         0,         0,    1.70,pymatching-correlated,8cb7d484f825de4c869aa5721e37ea761242e75cdf343284f92f182763d73a30,"{""basis"":""x"",""d"":9,""p"":0.002,""rounds"":9}",
         1,         0,         0,    1.26,belief_find,0d02f2c07f1d8ae6fff2baf3dc54b145177b3ae3671f2968798ca03aeb160059,"{""basis"":""x"",""d"":7,""p"":0.006,""rounds"":7}",
         1,         0,         0,    1.11,bp_osd,bea659dce592d9e7dac18f52c515962b5cbd335311a89f928680c06a69db9fa0,"{""basis"":""x"",""d"":7,""p"":0.004,""rounds"":7}",
      2048,        24,         0,   0.458,pymatching-correlated,db00916d803f8f9f723e8553f13c92a1343ab109599a512bba7b47f8e115763e,"{""basis"":""x"",""d"":7,""p"":0.006,""rounds"":7}",
    126976,        83,         0,    2.14,pymatching-correlated,9e2452d0bfb0083c31a35e02e12605ac6a3e51da246f594e1a1ea20e68852a5c,"{""basis"":""x"",""d"":5,""p"":0.002,""rounds"":5}",
        16,         0,         0,   0.970,bp_osd,0f5fedb62b0fbb8bb5c9aa8da74b33824185b181e70d16c2f975dbf66876e279,"{""basis"":""x"",""d"":5,""p"":0.006,""rounds"":5}",
         1,         0,         0,    2.23,bp_osd,2d73ea91da0935aeafe2d7ca60ec6f0e9077dde8f43e8ace1585847c2d1cd948,"{""basis"":""x"",""d"":9,""p"":0.002,""rounds"":9}",
     81920,        27,         0,    2.18,pymatching,211037a20246bab0b185c4313d215d4231816cf7c92981f811223783cbc23684,"{""basis"":""x"",""d"":7,""p"":0.002,""rounds"":7}",
        24,         0,         0,    1.28,belief_find,0fb7771dbd9887db4b6fc218263bbd2e3969225adaa47ea7567eb9e8ad439bb6,"{""basis"":""x"",""d"":5,""p"":0.004,""rounds"":5}",
         1,         0,         0,   0.425,belief_find,432e4d770c6e9af5107117e1ccb8684ea1a2983791287285e3b636426f1207bb,"{""basis"":""x"",""d"":5,""p"":0.006,""rounds"":5}",
        32,         0,         0,    1.31,belief_find,fb346a467f737aabcb9aba63dd7faf2005530c4b22c77f1d00dacd3a7873437a,"{""basis"":""x"",""d"":5,""p"":0.002,""rounds"":5}",
         1,         0,         0,   0.964,belief_find,d51b11287f46a3bcc136577b149fb14f59784df0ca4f66e423e8124e96cab3be,"{""basis"":""x"",""d"":7,""p"":0.002,""rounds"":7}",
         1,         0,         0,   0.929,belief_find,08c351f14149e77f75508015fc09a988b4c3c6d7829ffc9c3b4f3f80f7e42ed9,"{""basis"":""x"",""d"":7,""p"":0.004,""rounds"":7}",
      3072,        94,         0,    2.06,belief_find,78819ae3963f810a3418031936d3935349ec02afd13e0b9cdb465507492c7288,"{""basis"":""x"",""d"":3,""p"":0.006,""rounds"":3}",
     34816,         5,         0,    2.21,pymatching-correlated,8d31a5af7e47a29552746161a7872447a9c481206e8d6cc8a2df594c77d0c0d3,"{""basis"":""x"",""d"":7,""p"":0.002,""rounds"":7}",
     43008,         6,         0,    2.25,pymatching,4411aa2b75799e06e98b76225c85f1c6356ae13a44e920c8fd1f1399c8b75f6e,"{""basis"":""x"",""d"":9,""p"":0.002,""rounds"":9}",
         1,         0,         0,   0.441,belief_find,432e4d770c6e9af5107117e1ccb8684ea1a2983791287285e3b636426f1207bb,"{""basis"":""x"",""d"":5,""p"":0.006,""rounds"":5}",
      3072,        29,         0,    1.64,bp_osd,90398baf398ad97eea4123916adefc62b5d77cf2ad7d080c13d43cd709fc2415,"{""basis"":""x"",""d"":3,""p"":0.004,""rounds"":3}",
      5120,        13,         0,    1.85,pymatching-correlated,bb744af68fda44142af07cbe5a2c9da6ee75743e8c1493b26d37336f89af963d,"{""basis"":""x"",""d"":9,""p"":0.004,""rounds"":9}",
      3072,        44,         0,   0.874,pymatching-correlated,db00916d803f8f9f723e8553f13c92a1343ab109599a512bba7b47f8e115763e,"{""basis"":""x"",""d"":7,""p"":0.006,""rounds"":7}",
        12,         0,         0,    1.33,bp_osd,eadd520de7a8aab6cc9278546305b2159b96f6aa8193b0f38bcac88a86353a49,"{""basis"":""x"",""d"":5,""p"":0.004,""rounds"":5}",
         1,         0,         0,    1.18,bp_osd,bde4c648d79cf1e3365396e7e32b8cc1e1780aa5479672ca740622ea9617b293,"{""basis"":""x"",""d"":7,""p"":0.006,""rounds"":7}",
      3072,        13,         0,    1.61,belief_find,b0ba6ff4e7d908c841df926c53593f09702fba5264c2230f8355fb9e8a320248,"{""basis"":""x"",""d"":3,""p"":0.002,""rounds"":3}",
         1,         0,         0,    1.06,bp_osd,0e39c1138d6c1114c36527bb081603ff7322700376901eea078c7a4c266aacb7,"{""basis"":""x"",""d"":7,""p"":0.002,""rounds"":7}",
         1,         0,         0,    2.62,bp_osd,b6dad9c90c8f2c730e10c773f02ee37f8b522e8eacb860a5f6088f55ef19c415,"{""basis"":""x"",""d"":9,""p"":0.004,""rounds"":9}",
      5120,        25,         0,    2.13,bp_osd,ed968c388b1c4e1b1aa25213fc01cb94dd7f8cfb1bc5a7bbfe65dc3f985d549c,"{""basis"":""x"",""d"":3,""p"":0.002,""rounds"":3}",
      3072,        31,         0,    1.69,belief_find,68b106f4784274ace44e0db862ccd504ac407090e64b5336e359c480e5b3a524,"{""basis"":""x"",""d"":3,""p"":0.004,""rounds"":3}",
         1,         0,         0,   0.426,belief_find,432e4d770c6e9af5107117e1ccb8684ea1a2983791287285e3b636426f1207bb,"{""basis"":""x"",""d"":5,""p"":0.006,""rounds"":5}",
        16,         0,         0,    1.20,bp_osd,0f5fedb62b0fbb8bb5c9aa8da74b33824185b181e70d16c2f975dbf66876e279,"{""basis"":""x"",""d"":5,""p"":0.006,""rounds"":5}",
      3072,        67,         0,    1.66,bp_osd,d8b7d14d2cfc9a6d87edd95334d53709b848a6170ecc5955fb9828e3db89a9f3,"{""basis"":""x"",""d"":3,""p"":0.006,""rounds"":3}",
         1,         0,         0,   0.876,belief_find,08c351f14149e77f75508015fc09a988b4c3c6d7829ffc9c3b4f3f80f7e42ed9,"{""basis"":""x"",""d"":7,""p"":0.004,""rounds"":7}",
        96,         0,         0,    1.83,bp_osd,1da0e12676298acb068722f0806e2392354cf9f83bb925f4e526b6dbabd44b9f,"{""basis"":""x"",""d"":5,""p"":0.002,""rounds"":5}",
         1,         0,         0,    1.51,belief_find,0d02f2c07f1d8ae6fff2baf3dc54b145177b3ae3671f2968798ca03aeb160059,"{""basis"":""x"",""d"":7,""p"":0.006,""rounds"":7}",
     10240,        36,         0,    2.32,pymatching-correlated,1539299af7a66d73d3ade7580cc0ccde40d86fd949af58973753d32dbb8103d2,"{""basis"":""x"",""d"":7,""p"":0.004,""rounds"":7}",
         1,         0,         0,    1.53,bp_osd,bea659dce592d9e7dac18f52c515962b5cbd335311a89f928680c06a69db9fa0,"{""basis"":""x"",""d"":7,""p"":0.004,""rounds"":7}",
         1,         0,         0,    1.07,belief_find,d51b11287f46a3bcc136577b149fb14f59784df0ca4f66e423e8124e96cab3be,"{""basis"":""x"",""d"":7,""p"":0.002,""rounds"":7}",
         1,         0,         0,    3.17,belief_find,61b66453647c0a31f60a3d02c40fbc31e29d23b7241dcb9c131c924dd2125464,"{""basis"":""x"",""d"":9,""p"":0.004,""rounds"":9}",
         1,         0,         0,   0.823,bp_osd,bde4c648d79cf1e3365396e7e32b8cc1e1780aa5479672ca740622ea9617b293,"{""basis"":""x"",""d"":7,""p"":0.006,""rounds"":7}",
    107671,        72,         0,    1.77,pymatching-correlated,9e2452d0bfb0083c31a35e02e12605ac6a3e51da246f594e1a1ea20e68852a5c,"{""basis"":""x"",""d"":5,""p"":0.002,""rounds"":5}",
         1,         0,         0,   0.796,bp_osd,0e39c1138d6c1114c36527bb081603ff7322700376901eea078c7a4c266aacb7,"{""basis"":""x"",""d"":7,""p"":0.002,""rounds"":7}",
      5120,        65,         0,   0.959,pymatching-correlated,db00916d803f8f9f723e8553f13c92a1343ab109599a512bba7b47f8e115763e,"{""basis"":""x"",""d"":7,""p"":0.006,""rounds"":7}",
     20480,        50,         0,    2.30,pymatching,4e405887ea3578b2eae7f24690a14f5dd9ef3411df5a426ca7be3a2cb0a94dd0,"{""basis"":""x"",""d"":9,""p"":0.004,""rounds"":9}",
         2,         0,         0,   0.754,belief_find,432e4d770c6e9af5107117e1ccb8684ea1a2983791287285e3b636426f1207bb,"{""basis"":""x"",""d"":5,""p"":0.006,""rounds"":5}",
        48,         1,         0,    1.71,belief_find,fb346a467f737aabcb9aba63dd7faf2005530c4b22c77f1d00dacd3a7873437a,"{""basis"":""x"",""d"":5,""p"":0.002,""rounds"":5}",
         1,         0,         0,    2.54,belief_find,50286a7a2e3fbed7ea5bbc9c7df22764c3c206917c449a465f94fc1372fb5214,"{""basis"":""x"",""d"":9,""p"":0.002,""rounds"":9}",
     11264,         0,         0,    2.18,pymatching-correlated,8cb7d484f825de4c869aa5721e37ea761242e75cdf343284f92f182763d73a30,"{""basis"":""x"",""d"":9,""p"":0.002,""rounds"":9}",
        32,         1,         0,    1.93,belief_find,0fb7771dbd9887db4b6fc218263bbd2e3969225adaa47ea7567eb9e8ad439bb6,"{""basis"":""x"",""d"":5,""p"":0.004,""rounds"":5}",
         1,         0,         0,   0.012,pymatching,b2e4403a01049f02f5230f4559903a77209390637e2a3377803d13c78bf92c4b,"{""basis"":""x"",""d"":9,""p"":0.006,""rounds"":9}",
       272,         6,         0,   0.073,pymatching,b2e4403a01049f02f5230f4559903a77209390637e2a3377803d13c78bf92c4b,"{""basis"":""x"",""d"":9,""p"":0.006,""rounds"":9}",
         1,         0,         0,    2.21,bp_osd,2d73ea91da0935aeafe2d7ca60ec6f0e9077dde8f43e8ace1585847c2d1cd948,"{""basis"":""x"",""d"":9,""p"":0.002,""rounds"":9}",
         1,         0,         0,   0.914,belief_find,0d02f2c07f1d8ae6fff2baf3dc54b145177b3ae3671f2968798ca03aeb160059,"{""basis"":""x"",""d"":7,""p"":0.006,""rounds"":7}",
      3072,        77,         0,    1.87,belief_find,78819ae3963f810a3418031936d3935349ec02afd13e0b9cdb465507492c7288,"{""basis"":""x"",""d"":3,""p"":0.006,""rounds"":3}",
         1,         0,         0,   0.947,belief_find,d51b11287f46a3bcc136577b149fb14f59784df0ca4f66e423e8124e96cab3be,"{""basis"":""x"",""d"":7,""p"":0.002,""rounds"":7}",
      1024,        18,         0,   0.212,pymatching,b2e4403a01049f02f5230f4559903a77209390637e2a3377803d13c78bf92c4b,"{""basis"":""x"",""d"":9,""p"":0.006,""rounds"":9}",
         1,         0,         0,    1.10,bp_osd,bea659dce592d9e7dac18f52c515962b5cbd335311a89f928680c06a69db9fa0,"{""basis"":""x"",""d"":7,""p"":0.004,""rounds"":7}",
         1,         0,         0,    1.26,belief_find,08c351f14149e77f75508015fc09a988b4c3c6d7829ffc9c3b4f3f80f7e42ed9,"{""basis"":""x"",""d"":7,""p"":0.004,""rounds"":7}",
         1,         0,         0,   0.927,bp_osd,0e39c1138d6c1114c36527bb081603ff7322700376901eea078c7a4c266aacb7,"{""basis"":""x"",""d"":7,""p"":0.002,""rounds"":7}",
        40,         0,         0,    1.48,bp_osd,0f5fedb62b0fbb8bb5c9aa8da74b33824185b181e70d16c2f975dbf66876e279,"{""basis"":""x"",""d"":5,""p"":0.006,""rounds"":5}",
        16,         0,         0,    1.92,bp_osd,eadd520de7a8aab6cc9278546305b2159b96f6aa8193b0f38bcac88a86353a49,"{""basis"":""x"",""d"":5,""p"":0.004,""rounds"":5}",
      1024,        21,         0,   0.256,pymatching,b2e4403a01049f02f5230f4559903a77209390637e2a3377803d13c78bf92c4b,"{""basis"":""x"",""d"":9,""p"":0.006,""rounds"":9}",
         1,         0,         0,    1.12,bp_osd,bde4c648d79cf1e3365396e7e32b8cc1e1780aa5479672ca740622ea9617b293,"{""basis"":""x"",""d"":7,""p"":0.006,""rounds"":7}",
      1024,        17,         0,   0.238,pymatching,b2e4403a01049f02f5230f4559903a77209390637e2a3377803d13c78bf92c4b,"{""basis"":""x"",""d"":9,""p"":0.006,""rounds"":9}",
         3,         0,         0,    1.12,belief_find,432e4d770c6e9af5107117e1ccb8684ea1a2983791287285e3b636426f1207bb,"{""basis"":""x"",""d"":5,""p"":0.006,""rounds"":5}",
