family,split_type,split_seed,optimizer_seed,accuracy,balanced_accuracy,f1,roc_auc,cross_entropy,brier_score,ece,fixed_threshold_ba,validation_selected_threshold,validation_selected_test_ba,threshold_shift,recalibrated_ba,mean_score_class_0,mean_score_class_1,score_separation,optimizer_success,scipy_optimizer_success,optimizer_message,termination_reason,n_function_evaluations,maxiter_budget,initial_train_loss,best_train_loss,final_train_loss,validation_loss,loss_improvement,last_10_eval_improvement,evaluation_limit_reached,convergence_plateau_detected,training_time
xxz,critical_holdout,181,200,0.7272727272727273,0.71875,0.7906976744186046,1.0,0.6553268926039643,0.23114577275053025,0.20128107733236095,0.71875,0.5,0.71875,0.0,0.5,0.5032046709622026,0.5415936289563409,0.03838895799413833,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,150,150,0.6847336892774355,0.5139205742536512,0.513930638280315,0.48080623202938133,0.17080305099712045,0.0005935277959339125,True,False,41.93999430000258
xxz,critical_holdout,181,300,0.5151515151515151,0.5,0.68,1.0,0.6603217979381845,0.23375950326521222,0.03457009670099176,0.5,0.51,0.5,0.010000000000000009,0.5,0.5315503333784787,0.5668239915927688,0.03527365821429007,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6981373557090707,0.5394697626316199,0.5394697626316199,0.5099684862954188,0.1586675930774507,0.0012773638289813594,True,False,85.26571270000568
xxz,critical_holdout,181,400,0.6666666666666666,0.65625,0.7555555555555555,1.0,0.6588556232511645,0.2329059005304631,0.14088115427385528,0.65625,0.5,0.65625,0.0,0.5,0.5063583370315738,0.5410881516462576,0.03472981461468372,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,150,150,0.6990238413191383,0.5294980766009041,0.5295754412446594,0.49851395071559373,0.16944840007447892,0.0009180352896339672,True,False,42.29317060000176
xxz,critical_holdout,181,500,0.5454545454545454,0.53125,0.6938775510204082,1.0,0.6613987349888911,0.2341906850174798,0.015468157345012943,0.53125,0.5,0.53125,0.0,0.5,0.513262664191754,0.5455831337009772,0.03232046950922318,True,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,150,150,0.6962021830877454,0.5410904653590749,0.5432497327399626,0.5109032510516259,0.15295245034778282,-0.00045029425010423285,True,True,43.6984483999986
cluster,iid,11,100,0.9545454545454546,0.9545454545454546,0.9565217391304348,1.0,0.4023699285374422,0.11256577134361984,0.32574054193091284,0.9545454545454546,0.55,0.9545454545454546,0.050000000000000044,0.9545454545454546,0.34777411056121615,0.6962930266993904,0.34851891613817426,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.7009786118897919,0.44349650066357954,0.44349650066357954,0.4118756854298973,0.2574821112262124,0.0012348782006353365,True,False,87.07463400000415
cluster,iid,11,200,0.9545454545454546,0.9545454545454546,0.9565217391304348,1.0,0.4483622190136572,0.13254092737492795,0.3564167555911762,0.9545454545454546,0.56,0.9545454545454546,0.06000000000000005,0.9545454545454546,0.3897747211130431,0.6769412099306907,0.2871664888176476,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6809004911016346,0.48731463717321294,0.48759014471336665,0.45731368134563993,0.193310346388268,0.0007595197803460518,True,False,85.20625370000198
cluster,iid,11,300,0.8636363636363636,0.8636363636363636,0.88,1.0,0.4704129820672243,0.14381820657992675,0.31036222243430744,0.8636363636363636,0.6,0.9545454545454546,0.09999999999999998,0.8636363636363636,0.43762008490492227,0.703889883718777,0.26626979881385476,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,150,150,0.7012818289455581,0.5135458640632085,0.5136107085538215,0.47837271404971254,0.1876711203917366,0.0009977877637113997,True,False,43.913341699997545
cluster,iid,11,400,0.9545454545454546,0.9545454545454546,0.9565217391304348,1.0,0.4642432034158661,0.14111707888671757,0.3072573473463518,0.9545454545454546,0.59,0.9545454545454546,0.08999999999999997,0.9545454545454546,0.44007514550583976,0.7132618545857503,0.27318670907991055,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.7325436738857324,0.49486333769099505,0.4949903458993072,0.4628518540177491,0.2375533279864252,0.0006638283594652683,True,False,87.61465129999851
cluster,iid,11,500,0.7727272727272727,0.7727272727272727,0.8148148148148148,1.0,0.5271358941399312,0.1702743583374459,0.344664326857656,0.7727272727272727,0.61,0.9545454545454546,0.10999999999999999,0.7727272727272727,0.4851920913565319,0.6828274515536221,0.19763536019709022,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6823910529826805,0.5609371841970207,0.5609371841970207,0.5306677179551934,0.12145386878565989,0.0014429905625945594,True,False,85.28015149999555
cluster,iid,23,100,0.9545454545454546,0.9545454545454546,0.9565217391304348,1.0,0.4033306869824474,0.11368487575974046,0.32574346783470154,0.9545454545454546,0.56,1.0,0.06000000000000005,0.9545454545454546,0.3829247139555443,0.7314377782861413,0.34851306433059703,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.7017113049683649,0.45115576601744556,0.45115576601744556,0.45465690777313855,0.2505555389509193,0.0024606044542218597,True,False,85.64348929999687
cluster,iid,23,200,0.9545454545454546,0.9545454545454546,0.9565217391304348,1.0,0.44622322448954377,0.1317046573193349,0.35545276364825057,0.9545454545454546,0.55,1.0,0.050000000000000044,0.9545454545454546,0.40195386615358936,0.6910483388570884,0.28909447270349903,True,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6801336068593539,0.48744635678905196,0.48771860261998773,0.4909447016506194,0.19241500423936614,-0.00010246740597297244,True,True,85.94445019999694
cluster,iid,23,300,0.8181818181818182,0.8181818181818181,0.8461538461538461,1.0,0.49071539832416744,0.1530362137079901,0.38082574867991337,0.8181818181818181,0.59,1.0,0.08999999999999997,0.8181818181818181,0.4560153689653207,0.6943638716054941,0.23834850264017338,True,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,150,150,0.701818304674642,0.5280890818158555,0.5325162835377731,0.5283569437372677,0.16930202113686887,-0.00021983131307867776,True,True,43.128237299999455
cluster,iid,23,400,0.9545454545454546,0.9545454545454546,0.9565217391304348,1.0,0.3866143140413121,0.10632948800435117,0.31489331426892864,0.9545454545454546,0.56,1.0,0.06000000000000005,0.9545454545454546,0.3649398053547516,0.7351531768168943,0.37021337146214267,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.7341897441758481,0.4359495664444156,0.43658315123933705,0.44016270577003686,0.2976065929365111,0.0005176284980945023,True,False,85.5646951000017
cluster,iid,23,500,0.8181818181818182,0.8181818181818181,0.8461538461538461,1.0,0.5093059202346508,0.16198967805832515,0.39117074416986847,0.8181818181818181,0.6,1.0,0.09999999999999998,0.8181818181818181,0.47491325676478197,0.692571768425045,0.217658511660263,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6815083483108847,0.5441105584772097,0.5441105584772097,0.5434723101997582,0.137397789833675,0.000901815154779273,True,False,85.16097250000166
cluster,iid,37,100,0.7727272727272727,0.7727272727272727,0.8148148148148148,1.0,0.5191022730843297,0.1677424501352249,0.3362976481378745,0.7727272727272727,0.54,0.8636363636363636,0.040000000000000036,0.7272727272727273,0.4868071328542788,0.7019929078411898,0.21518577498691105,True,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.7022710925992239,0.4641629585630163,0.4643728850748638,0.4345928929126133,0.23789820752436014,8.92831076620415e-05,True,True,83.35825710000063
cluster,iid,37,200,0.7727272727272727,0.7727272727272727,0.8148148148148148,1.0,0.5197513498120115,0.16747211348035923,0.3396133445481513,0.7727272727272727,0.53,0.8636363636363636,0.030000000000000027,0.7272727272727273,0.46580333822451175,0.6765150345769925,0.21071169635248072,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6793480435277669,0.4631577892383294,0.46333723784982417,0.431702432468012,0.21601080567794273,0.00023913939643133153,True,False,83.30963589999737
cluster,iid,37,300,0.7727272727272727,0.7727272727272727,0.8148148148148148,1.0,0.5443880534646984,0.17787197849824266,0.4133346910822777,0.7727272727272727,0.52,0.8636363636363636,0.020000000000000018,0.6818181818181819,0.46972106057421764,0.6430516784096622,0.1733306178354445,True,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,150,150,0.702268084230971,0.4982208581210937,0.50617307076399,0.4754594929705269,0.196095013466981,-0.0037464831068024784,True,True,42.49221519999992
cluster,iid,37,400,0.7727272727272727,0.7727272727272727,0.8148148148148148,1.0,0.48769157028205734,0.1548913934035599,0.27985455247974633,0.7727272727272727,0.54,0.8636363636363636,0.040000000000000036,0.7727272727272727,0.4625899265243794,0.7241918641254282,0.26160193760104883,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.7359812912600165,0.4192875806577441,0.4192875806577441,0.37988119623835004,0.31669371060227247,0.0004857305573146564,True,False,85.07295349999913
cluster,iid,37,500,0.7272727272727273,0.7272727272727273,0.7857142857142857,1.0,0.563192895079611,0.18749168617889309,0.36595821607202017,0.7272727272727273,0.55,0.8636363636363636,0.050000000000000044,0.6363636363636364,0.5057097776093143,0.663624107904398,0.15791433029508362,True,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,150,150,0.6805541431621468,0.5196606065108259,0.5345808024971807,0.49370171044029626,0.14597334066496614,-0.013007364186599646,True,True,40.52028419999988
cluster,iid,51,100,0.8181818181818182,0.8181818181818181,0.8461538461538461,1.0,0.5069159574433093,0.16360362623132288,0.32136808942645245,0.8181818181818181,0.64,1.0,0.14,0.8181818181818181,0.49941703191606224,0.7358636055197825,0.23644657360372023,True,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,150,150,0.7019717347921752,0.4966950116074519,0.5096052494201576,0.4749555188495246,0.19236648537201761,-0.009900844345848814,True,True,39.8965629000013
cluster,iid,51,200,0.8636363636363636,0.8636363636363636,0.88,1.0,0.4885099216959105,0.15165324283389817,0.37978077257719695,0.8636363636363636,0.5800000000000001,1.0,0.08000000000000007,0.8181818181818181,0.4310343538233415,0.6714728086689477,0.24043845484560616,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6798528070742171,0.47759750953524177,0.47765997711054425,0.4594832805407621,0.20219282996367288,0.002150575108618713,True,False,83.43058659999951
cluster,iid,51,300,0.8181818181818182,0.8181818181818181,0.8461538461538461,1.0,0.5222129221590678,0.16957091731554375,0.2797976015411376,0.8181818181818181,0.63,0.9545454545454546,0.13,0.8181818181818181,0.49881672976407027,0.7131475009754187,0.21433077121134841,True,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,150,150,0.7019642636475071,0.5119897654307954,0.5160819657395863,0.48491280656457125,0.18588229790792077,-0.00035932226009205426,True,True,41.608867900002224
cluster,iid,51,400,0.8636363636363636,0.8636363636363636,0.88,1.0,0.45359296410513816,0.13722609148309564,0.3544913538675895,0.8636363636363636,0.6,1.0,0.09999999999999998,0.8181818181818181,0.42651006198345215,0.7175273542482731,0.2910172922648209,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.7349676516250493,0.44109235863435636,0.44154728745318517,0.4228312568056309,0.2934203641718641,0.0007244368331700834,True,False,85.14839580000262
cluster,iid,51,500,0.8181818181818182,0.8181818181818181,0.8461538461538461,1.0,0.4949677054379785,0.15610763232697605,0.3245420050590339,0.8181818181818181,0.61,1.0,0.10999999999999999,0.8181818181818181,0.4675536793046254,0.7078179873067955,0.24026430800217008,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.6810755759122425,0.4851281801599481,0.4851281801599481,0.4674092363350083,0.19594739575229447,0.0011328702417369163,True,False,82.00903280000057
cluster,iid,71,100,0.8181818181818182,0.8181818181818181,0.8461538461538461,1.0,0.45836715137657563,0.13924584780228247,0.3574657282558762,0.8181818181818181,0.59,0.9545454545454546,0.08999999999999997,0.8181818181818181,0.4321247526285511,0.7171932961167986,0.2850685434882475,False,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,Return from COBYLA because the objective function has been evaluated MAXFUN times.,300,300,0.702046795115651,0.45739068481931,0.4575269058385262,0.4492976497103581,0.24451988927712487,0.0001484087024049563,True,False,83.62890940000216
